Date,Actual_Close,Predicted_Close
2024-01-02,85.61,85.18825
2024-01-03,85.41,85.256134
2024-01-04,85.38,85.74474
2024-01-05,85.84,85.73527
2024-01-08,85.8,85.61607
2024-01-09,86.08,85.43184
2024-01-10,85.32,85.91035
2024-01-11,86.33,85.96378
2024-01-12,85.5,86.20222
2024-01-16,85.05,85.450356
2024-01-17,85.47,84.60485
2024-01-18,85.53,85.55848
2024-01-19,85.02,85.79286
2024-01-22,89.55,84.883446
2024-01-23,89.49,86.65746
2024-01-24,90.94,86.083015
2024-01-25,90.41,90.89951
2024-01-26,90.08,90.38109
2024-01-29,90.6,90.21646
2024-01-30,91.12,89.93861
2024-01-31,92.17,90.65541
2024-02-01,91.98,91.90492
2024-02-02,92.24,91.85214
2024-02-05,92.28,92.20211
2024-02-06,91.93,92.25352
2024-02-07,91.04,92.42264
2024-02-08,90.51,91.10504
2024-02-09,91.14,90.713394
2024-02-12,90.59,91.69435
2024-02-13,91.39,90.96367
2024-02-14,91.79,91.49812
2024-02-15,91.01,91.61123
2024-02-16,90.98,91.05185
2024-02-20,90.21,91.18788
2024-02-21,89.53,90.57677
2024-02-22,90.01,90.01386
2024-02-23,90.02,90.20983
2024-02-26,90.42,90.184845
2024-02-27,89.92,90.24862
2024-02-28,89.67,90.40913
2024-02-29,89.8,89.88826
2024-03-01,89.91,89.8704
2024-03-04,90.06,90.250725
2024-03-05,90.26,89.958496
2024-03-06,90.55,89.95964
2024-03-07,90.88,90.67848
2024-03-08,91.4,90.8419
2024-03-11,89.95,91.51957
2024-03-12,90.56,90.444725
2024-03-13,91.76,90.77752
2024-03-14,92.93,91.20922
2024-03-15,93.46,91.96831
2024-03-18,94.86,92.3464
2024-03-19,94.85,94.27593
2024-03-20,94.26,94.397964
2024-03-21,95.54,94.510765
2024-03-22,95.63,94.229546
2024-03-25,96.06,94.98995
2024-03-26,97.45,96.024956
2024-03-27,97.53,96.91746
2024-03-28,97.76,96.698715
2024-04-01,98.55,98.005394
2024-04-02,97.55,97.425514
2024-04-03,99.31,97.8094
2024-04-04,101.69,98.37264
2024-04-05,101.88,101.40202
2024-04-08,101.6,101.52537
2024-04-09,101.36,101.966866
2024-04-10,100.78,100.12602
2024-04-11,100.1,100.40394
2024-04-12,100.02,100.22959
2024-04-15,100.84,100.714554
2024-04-16,100.75,100.67317
2024-04-17,100.71,100.88181
2024-04-18,101.56,101.07278
2024-04-19,101.56,101.83721
2024-04-22,101.38,101.51589
2024-04-23,101.02,101.08278
2024-04-24,101.71,100.58755
2024-04-25,101.41,100.98464
2024-04-26,102.44,101.25456
2024-04-29,101.52,101.3667
2024-04-30,101.22,101.326485
2024-05-01,101.89,101.27054
2024-05-02,101.4,101.476974
2024-05-03,101.91,100.75151
2024-05-06,103.23,99.64277
2024-05-07,103.94,101.231766
2024-05-08,105.74,103.302864
2024-05-09,106.32,104.44898
2024-05-10,105.8,105.39617
2024-05-13,105.7,105.76859
2024-05-14,105.35,105.36335
2024-05-15,104.24,105.31393
2024-05-16,104.18,104.62861
2024-05-17,105.02,104.466484
2024-05-20,105.43,105.176445
2024-05-21,106.31,105.516464
2024-05-22,105.41,105.71093
2024-05-23,106.27,105.49116
2024-05-24,105.52,105.72799
2024-05-28,104.57,104.93115
2024-05-29,105.72,104.71411
2024-05-30,107.81,105.56829
2024-05-31,107.37,105.55637
2024-06-03,107.9,107.11888
2024-06-04,108.44,107.025085
2024-06-05,108.18,107.96943
2024-06-06,108.11,108.115814
2024-06-07,107.09,107.59973
2024-06-10,106.92,107.25129
2024-06-11,106.77,106.89788
2024-06-12,105.03,106.82291
2024-06-13,104.23,105.37057
2024-06-14,104.47,104.37142
2024-06-17,104.77,104.475975
2024-06-18,105.07,104.27567
2024-06-20,105.61,105.29856
2024-06-21,101.96,105.92549
2024-06-24,101.57,101.48356
2024-06-25,101.26,101.65587
2024-06-26,100.62,101.46401
2024-06-27,100.39,100.331566
2024-06-28,99.55,98.047485
2024-07-01,100.41,99.5511
2024-07-02,100.74,99.88046
2024-07-03,100.37,100.63966
2024-07-05,100.1,100.225105
2024-07-08,101.11,100.46814
2024-07-09,100.68,101.19362
2024-07-10,101.72,100.3552
2024-07-11,101.28,101.50307
2024-07-12,101.62,101.139565
2024-07-15,103.68,101.36245
2024-07-16,104.99,104.76993
2024-07-17,103.84,105.2953
2024-07-18,102.81,104.441475
2024-07-19,103.77,103.046715
2024-07-22,104.97,104.13204
2024-07-23,104.83,104.50576
2024-07-24,113.47,104.759544
2024-07-25,113.95,106.45588
2024-07-26,114.44,110.01886
2024-07-29,116.88,112.65074
2024-07-30,117.49,114.64625
2024-07-31,116.74,115.062965
2024-08-01,116.44,115.96179
2024-08-02,115.17,115.480705
2024-08-05,114.4,115.076836
2024-08-06,114.15,112.5775
2024-08-07,115.1,114.97193
2024-08-08,116.15,115.373604
2024-08-09,116.6,115.9474
2024-08-12,116.86,116.43978
2024-08-13,117.65,116.72307
2024-08-14,118.36,114.50199
2024-08-15,117.95,117.74097
2024-08-16,118.35,117.3564
2024-08-19,117.95,117.96246
2024-08-20,117.26,117.789406
2024-08-21,118.02,117.62547
2024-08-22,118.52,117.273125
2024-08-23,118.7,117.524925
2024-08-26,119.49,117.50048
2024-08-27,120.84,118.22191
2024-08-28,122.29,120.12725
2024-08-29,123.34,121.60976
2024-08-30,120.99,122.4269
2024-09-03,121.11,121.77768
2024-09-04,119.64,121.29782
2024-09-05,118.44,120.01162
2024-09-06,121.16,118.37679
2024-09-09,120.3,121.46178
2024-09-10,119.26,120.12857
2024-09-11,120.1,119.31636
2024-09-12,119.12,119.90677
2024-09-13,119.2,119.16247
2024-09-16,118.73,119.30358
2024-09-17,118.04,118.87633
2024-09-18,118.82,118.06997
2024-09-19,118.15,118.31779
2024-09-20,120.27,118.09833
2024-09-23,120.04,118.50362
2024-09-24,120.9,119.513756
2024-09-25,120.32,120.708824
2024-09-26,120.39,120.22731
2024-09-27,121.16,120.49519
2024-09-30,124.39,120.2913
2024-10-01,124.04,121.23035
2024-10-02,123.67,121.27461
2024-10-03,124.91,123.45143
2024-10-04,125.05,124.00913
2024-10-07,123.5,124.65902
2024-10-08,123.95,124.547005
2024-10-09,122.94,123.616135
2024-10-10,123.93,123.03956
2024-10-11,124.64,123.16519
2024-10-14,125.03,124.626686
2024-10-15,126.22,123.54111
2024-10-16,125.75,124.57531
2024-10-17,125.92,125.332664
2024-10-18,125.9,125.299286
2024-10-21,125.53,124.79414
2024-10-22,127.21,124.39909
2024-10-23,125.17,126.411415
2024-10-24,125.16,126.7176
2024-10-25,125.43,125.669914
2024-10-28,122.79,125.47068
2024-10-29,121.86,124.29048
2024-10-30,120.99,123.705124
2024-10-31,118.75,121.44649
2024-11-01,118.0,119.01344
2024-11-04,118.98,118.41377
2024-11-05,121.59,118.417625
2024-11-06,120.08,122.708435
2024-11-07,123.55,119.86087
2024-11-08,124.56,124.95281
2024-11-11,123.37,124.7488
2024-11-12,123.75,122.9946
2024-11-13,118.92,124.10288
2024-11-14,118.53,118.45786
2024-11-15,119.39,119.06345
2024-11-18,118.96,121.81883
2024-11-19,119.15,119.274345
2024-11-20,120.53,119.75019
2024-11-21,120.77,120.56169
2024-11-22,118.65,121.280334
2024-11-25,120.61,118.85802
2024-11-26,120.34,120.17745
2024-11-27,121.83,120.16294
2024-11-29,118.68,121.45578
2024-12-02,118.1,119.3495
2024-12-03,119.23,119.2656
2024-12-04,118.52,119.50796
2024-12-05,117.99,119.38075
2024-12-06,116.58,118.954575
2024-12-09,117.61,115.5329
2024-12-10,116.94,117.531235
2024-12-11,116.05,117.08688
2024-12-12,117.75,115.77913
2024-12-13,118.11,117.07502
2024-12-16,117.42,117.82925
2024-12-17,114.45,117.3848
2024-12-18,115.46,116.22461
2024-12-19,116.48,115.66364
2024-12-20,116.63,115.88576
2024-12-23,116.83,116.38024
2024-12-24,117.04,116.43614
2024-12-26,116.71,116.429886
2024-12-27,115.22,116.72742
